,Título da Notícia,Tema,URL
758,"
Inhame cura a dengue, aponta lenda urbana
",saude,www.boatos.org/saude/inhame-cura-dengue-aponta-lenda-urbana.html
759,"
Gasolina na argentina é mais barata que no Brasil, diz boato
",brasil,www.boatos.org/brasil/gasolina-na-argentina-mais-barata-que-no-brasil-diz-boato.html
760,"
Lula se aposentou por invalidez após perder um dedo #boato
",politica,www.boatos.org/politica/lula-se-aposentou-por-invalidez-apos-perder-um-dedo-diz-texto-falso.html
761,"
Usuários de drogas podem ter 10% de vagas em concurso, diz informação falsa
",politica,www.boatos.org/politica/usuarios-de-drogas-podem-ter-10-de-vagas-em-concurso-diz-informacao-falsa.html
762,"
Casal suspeito de sequestrar crianças está pela região #boato
",brasil,www.boatos.org/brasil/pm-divulga-alerta-sobre-casal-de-sequestradores-afirma-boato.html
763,"
Tom Cruise e John Travolta são amantes, diz boato
",entretenimento,www.boatos.org/entretenimento/tom-cruise-e-john-travolta-sao-amantes-diz-boato.html
764,"
Sangue se liquefaz nas mãos do Papa Francisco #boato
",religiao,www.boatos.org/religiao/sangue-se-liquefaz-nas-maos-do-papa-francisco-afirma-boato.html
765,"
Carnê da Cidadania do MEI é golpe, aponta alerta falso da web
",brasil,www.boatos.org/brasil/carne-da-cidadania-do-mei-e-golpe-aponta-alerta-falso-da-web.html
766,"
Governo dará pensão a loucos que conversam com cachorros, diz boato
",brasil,www.boatos.org/brasil/governo-dara-pensao-a-loucos-que-conversam-com-cachorros-diz-boato.html
767,"
Governo vai gastar R$ 134 mi em filme sobre José Dirceu, diz hoax
",politica,www.boatos.org/politica/historia-de-jose-dirceu-vai-virar-filme-afirma-boato.html
768,"
Informação falsa: MP pode suspender novela Babilônia, da TV Globo
",entretenimento,www.boatos.org/entretenimento/informacao-falsa-mp-pode-suspender-novela-babilonia-da-tv-globo.html
769,"
Putin morreu: boatos sobre morte do presidente russo circulam na web
",mundo,www.boatos.org/mundo/putin-morreu-boatos-sobre-morte-do-presidente-russo-circulam-na-web.html
770,"
Dilma vai confiscar a poupança em 18 de março, afirma boato
",politica,www.boatos.org/politica/dilma-vai-confiscar-a-poupanca-em-18-de-marco-afirma-boato.html
771,"
Chip 666 já está sendo vendido no Brasil, diz hoax
",religiao,www.boatos.org/religiao/chip-666-ja-esta-sendo-vendido-no-brasil-diz-hoax.html
772,"
Brasileiro inventa carro movido a água #boato
",ciencia,www.boatos.org/ciencia/carro-movido-a-agua-e-inventado-por-brasileiro-diz-boato.html
773,"
Hoax: laranjas vêm da Líbia contaminadas com vírus da aids
",saude,www.boatos.org/saude/hoax-laranjas-vem-da-libia-contaminadas-com-virus-da-aids.html
774,"
Jack Nicholson está com mal de Alzheimer, diz boato
",entretenimento,www.boatos.org/entretenimento/jack-nicholson-esta-com-mal-de-alzheimer-diz-boato.html
775,"
Reagir a assalto pode virar crime hediondo, diz notícia falsa
",politica,www.boatos.org/politica/reagir-a-assalto-pode-virar-crime-hediondo-diz-noticia-falsa.html
776,"
Foto falsa: Edir Macedo mostra banheira de ouro, onde diz falar com Deus
",religiao,www.boatos.org/religiao/foto-falsa-edir-macedo-mostra-banheira-de-ouro-onde-diz-falar-com-deus.html
777,"
Notícia falsa: Igreja Universal colocará fieis devedores no SPC e Serasa
",religiao,www.boatos.org/religiao/noticia-falsa-igreja-universal-colocara-fieis-devedores-no-spc-e-serasa.html
778,"
Fim do mundo será nesta geração #boato
",religiao,www.boatos.org/religiao/fim-do-mundo-sera-nesta-geracao-aponta-teoria-da-conspiracao.html
779,"
Aécio Neves está na lista de políticos na Operação Lava Jato, diz boato
",politica,www.boatos.org/politica/aecio-neves-esta-na-lista-de-politicos-na-operacao-lava-jato-diz-boato.html
780,"
Balela: Vulto estranho aparece em tentativa de suicídio no Ceará
",brasil,www.boatos.org/brasil/balela-vulto-estranho-aparece-em-tentativa-de-suicidio-no-ceara.html
781,"
Arlindo Cruz é preso por porte de cocaína, afirma boato
",entretenimento,www.boatos.org/entretenimento/arlindo-cruz-e-preso-por-porte-de-cocaina-afirma-boato.html
782,"
Notícia falsa: Estado Islâmico vai queimar 25 crianças cristãs
",religiao,www.boatos.org/religiao/noticia-falsa-estado-islamico-vai-queimar-25-criancas-cristas.html
783,"
Lorota: pílula de gliter cria cocô colorido
",mundo,www.boatos.org/mundo/lorota-pilula-de-gliter-cria-coco-colorido.html
784,"
Site pró-terceirização da Fiesp usa fotos estrangeiras para ilustrar trabalhadores
",politica,www.boatos.org/politica/site-pro-terceirizacao-da-fiesp-usa-fotos-estrangeiras-para-ilustrar-trabalhadores.html
785,"
Motel evangélico permite sexo perante leis de Deus, aponta balela
",religiao,www.boatos.org/religiao/motel-evangelico-permite-sexo-perante-leis-de-deus-aponta-balela.html
786,"
Balela: mulher de Sérgio Moro, juiz da Lava-Jato, é advogada do PSDB
",politica,www.boatos.org/politica/balela-mulher-de-sergio-moro-juiz-da-lava-jato-e-advogada-do-psdb.html
787,"
Suzane Von Richthofen vai apresentar programa infantil na Globo #boato
",brasil,www.boatos.org/brasil/suzane-von-richthofen-globo.html
788,"
Lorota: Igreja Universal abre concurso para pastor com salário de R$ 8 mil
",religiao,www.boatos.org/religiao/lorota-igreja-universal-abre-concurso-para-pastor-com-salario-de-r-8-mil.html
789,"
Sobrinho de Lula é preso com R$6 milhões no Mato Grosso, diz notícia falsa
",politica,www.boatos.org/politica/sobrinho-de-lula-e-preso-com-r6-milhoes-no-mato-grosso-diz-noticia-falsa.html
790,"
Dilma joga cabide em empregada Jane, diz história falsa
",politica,www.boatos.org/politica/dilma-joga-cabide-em-empregada-jane-diz-boato.html
791,"
Balela: Obama elogia Dilma e diz que Brasil é exemplo de combate à corrupção
",politica,www.boatos.org/politica/balela-obama-elogia-dilma-e-diz-que-brasil-e-exemplo-de-combate-a-corrupcao.html
792,"
Casal do Paraguai está sequestrando crianças para tirar os órgãos #boato
",brasil,www.boatos.org/brasil/mentira-casal-do-paraguai-esta-sequestrando-criancas-para-tirar-os-orgaos.html
793,"
Informação errada: diploma obrigatório para jornalistas é aprovado
",politica,www.boatos.org/politica/informacao-errada-diploma-obrigatorio-para-jornalistas-e-aprovado.html
794,"
Dilma aprova o novo chip no Brasil, aponta informação falsa
",politica,www.boatos.org/politica/dilma-aprova-o-novo-chip-no-brasil-aponta-informacao-falsa.html
795,"
Bolsonaro cria projeto para separar sangue doado por gays, afirma hoax
",politica,www.boatos.org/politica/bolsonaro-cria-projeto-para-separar-sangue-doado-por-gays-afirma-hoax.html
796,"
Hoax: Igreja católica define padre Fábio de Melo como amaldiçoado
",religiao,www.boatos.org/religiao/hoax-igreja-catolica-define-padre-fabio-de-melo-como-amaldicoado.html
797,"
Morre primeira pessoa por ingestão de OGM, aponta notícia falsa
",saude,www.boatos.org/saude/morre-primeira-pessoa-por-ingestao-de-ogm-aponta-noticia-falsa.html
798,"
Mensagem do WhatsApp vai custar R$ 0,25 a partir de amanhã #boato
",tecnologia,www.boatos.org/tecnologia/lorota-mensagem-do-whatsapp-vai-custar-r-025-a-partir-de-amanha.html
799,"
Informação errada: Igreja Universal vende escrituras de terrenos no céu
",religiao,www.boatos.org/religiao/informacao-errada-igreja-universal-vende-escrituras-de-terrenos-no-ceu.html
800,"
Mulher que matou cão com maçarico em vídeo foi queimada viva, diz hoax
",mundo,www.boatos.org/mundo/mulher-que-matou-cao-com-macarico-em-video-foi-queimada-viva-diz-hoax.html
801,"
Raios cósmicos podem fazer aparelhos explodirem essa madrugada #boato
",tecnologia,www.boatos.org/tecnologia/alerta-falso-raios-cosmicos-podem-fazer-aparelhos-explodirem-essa-madrugada.html
802,"
Jean Wyllys diz que população negra e pobre é mais perigosa, afirma boato
",politica,www.boatos.org/politica/jean-wyllys-diz-que-populacao-negra-e-pobre-e-mais-perigosa-afirma-boato.html
803,"
Charlie Charlie é um demônio mexicano e a mais nova besteira na web
",religiao,www.boatos.org/religiao/charlie-charlie-e-um-demonio-mexicano-e-a-mais-nova-besteira-na-web.html
804,"
Balela: China reconhece profissão de coletora de esperma e paga 1200€/mês
",mundo,www.boatos.org/mundo/balela-china-reconhece-profissao-de-coletora-de-esperma-e-paga-1200emes.html
805,"
Notícia falsa: coordenador de Samu é demitido por causa de Luciano Huck
",saude,www.boatos.org/saude/noticia-falsa-coordenador-de-samu-e-demitido-por-causa-de-luciano-huck.html
806,"
Declaração de Maria do Rosário sobre morte de Jaime Gold é falsa
",politica,www.boatos.org/politica/declaracao-de-maria-do-rosario-sobre-morte-de-jaime-gold-e-falsa.html
807,"
Mentira: deputada Maria do Rosário quer proibir uso de defesa pessoal
",politica,www.boatos.org/politica/mentira-deputada-maria-do-rosario-quer-proibir-uso-de-defesa-pessoal.html
808,"
Cobra é encontrada dentro de ônibus, diz boato da web
",brasil,www.boatos.org/brasil/cobra-e-encontrada-dentro-de-onibus-diz-boato-da-web.html
809,"
Mentira: marido comete suicídio após saber que esposa o traía com pastor
",religiao,www.boatos.org/religiao/mentira-marido-comete-suicidio-apos-saber-que-esposa-o-traia-com-pastor.html
810,"
Padre Fábio de Melo é excluído da Igreja Católica, diz notícia falsa
",religiao,www.boatos.org/religiao/padre-fabio-de-melo-e-excluido-da-igreja-catolica-diz-noticia-falsa.html
811,"
Fotos de Fátima Bernardes nua antes da fama vazam na web, diz hoax
",entretenimento,www.boatos.org/entretenimento/fotos-de-fatima-bernardes-nua-antes-da-fama-vazam-na-web-diz-hoax.html
812,"
Igreja vende vassoura ungida por R$1.000,00, afirma boato
",religiao,www.boatos.org/religiao/igreja-vende-vassoura-ungida-por-r1-00000-afirma-boato.html
813,"
É boato! Ministro da defesa da Coreia do Norte é executado por dormir em cerimônia
",politica,www.boatos.org/politica/e-boato-ministro-da-defesa-da-coreia-do-norte-e-executado-por-dormir-em-cerimonia.html
814,"
Informação errada: BMW doa viatura para Polícia Militar de SC
",tecnologia,www.boatos.org/tecnologia/informacao-errada-bmw-doa-viatura-para-policia-militar-de-sc.html
815,"
Vídeo em que Barack Obama fala mal do Brasil em teatro é falso
",politica,www.boatos.org/politica/video-em-que-barack-obama-fala-mal-do-brasil-em-teatro-e-falso.html
816,"
Juíza e promotora tiram selfie com Fernandinho Beira-Mar #boato
",brasil,www.boatos.org/brasil/juiza-e-promotora-tiram-selfie-com-fernandinho-beira-mar-diz-noticia-falsa.html
817,"
Skol causa câncer e tumores no reto; Não beba, diz alerta falso
",saude,www.boatos.org/saude/skol-causa-cancer-e-tumores-no-reto-nao-beba-diz-alerta-falso.html
818,"
Vacina contra a gripe tem nível de mercúrio letal #boato
",saude,www.boatos.org/saude/alerta-falso-vacina-contra-a-gripe-tem-nivel-de-mercurio-letal.html
819,"
Preso recebe cheque para gastar no indulto do Dia das Mães, afirma boato
",politica,www.boatos.org/politica/preso-recebe-cheque-para-gastar-no-indulto-do-dia-das-maes-afirma-boato.html
820,"
Tônia Carrero morreu: boato de morte da atriz circula na web
",entretenimento,www.boatos.org/entretenimento/tonia-carrero-morreu-boato-de-morte-da-atriz-circula-na-web.html
821,"
6 boatos que surgiram na internet após a morte de Cristiano Araújo
",entretenimento,www.boatos.org/entretenimento/6-boatos-que-surgiram-na-internet-apos-a-morte-de-cristiano-araujo.html
822,"
Mataram o cara que filmou corpo de Cristiano Araújo, diz balela
",brasil,www.boatos.org/brasil/mataram-o-cara-que-filmou-corpo-de-cristiano-araujo-diz-balela.html
823,"
Texto de Fábio de Melo sobre Cristiano Araújo é falso
",religiao,www.boatos.org/religiao/texto-de-fabio-de-melo-sobre-cristiano-araujo-e-falso.html
824,"
Fã pula do 2º andar após saber de morte de Cristiano Araújo, diz boato
",entretenimento,www.boatos.org/entretenimento/fa-pula-do-2o-andar-apos-saber-de-morte-de-cristiano-araujo-diz-boato.html
825,"
Notícia do G1 “Cristiano Araújo morre, mas passa bem” é falsa
",brasil,www.boatos.org/brasil/noticia-do-g1-cristiano-araujo-morre-mas-passa-bem-e-falsa.html
826,"
Vidente previu morte de Cristiano Araújo em carta?
",religiao,www.boatos.org/religiao/vidente-previu-morte-de-cristiano-araujo-em-carta.html
827,"
Cobra gigante é encontrada no Pará, diz lorota
",brasil,www.boatos.org/brasil/cobra-gigante-e-encontrada-no-para-diz-lorota.html
828,"
Informação errada: Cristiano Ronaldo morreu em acidente de carro
",esporte,www.boatos.org/esporte/informacao-errada-cristiano-ronaldo-morreu-em-acidente-de-carro.html
829,"
Fumar narguilé é como fumar 100 cigarros?
",saude,www.boatos.org/saude/informacao-errada-fumar-narguile-faz-mais-mal-que-o-cigarro.html
830,"
Projeto no Congresso acaba com os 30 dias de férias, diz boato
",politica,www.boatos.org/politica/projeto-no-congresso-acaba-com-os-30-dias-de-ferias-diz-boato.html
831,"
Boatos na internet é tema de pesquisa de universidade no Rio
",opiniao,www.boatos.org/opiniao/boatos-na-internet-e-tema-de-pesquisa-de-universidade-no-rio.html
832,"
Dilma tentou suicídio no Palácio do Alvorada, diz hoax
",politica,www.boatos.org/politica/dilma-tentou-suicidio-no-palacio-do-alvorada-diz-hoax.html
833,"
Menina Elisa Mirela precisa de doação de sangue AB negativo #boato
",saude,www.boatos.org/saude/doacao-sangue-ab-elisa.html
834,"
Rato frito é achado no KFC dos EUA, diz história falsa
",mundo,www.boatos.org/mundo/rato-frito-e-achado-no-kfc-dos-eua-diz-historia-falsa.html
835,"
Dono da Tramontina era porteiro da zona, afirma boato
",brasil,www.boatos.org/brasil/dono-da-tramontina-era-porteiro-da-zona-afirma-boato.html
836,"
Leia na íntrega o texto sobre o passado do fundador da Tramontina
",original,www.boatos.org/original/leia-na-intrega-o-texto-sobre-o-passado-do-fundador-da-tramontina.html
837,"
Morre Renato Aragão, diz boato
",entretenimento,www.boatos.org/entretenimento/morre-renato-aragao-diz-boato.html
838,"
Jean Wyllys propõe emenda à Bíblia para retirar trechos homofóbicos
",politica,www.boatos.org/politica/jean-wyllys-propoe-emenda-a-biblia-para-retirar-trechos-homofobicos.html
839,"
Greve geral está marcada para dia 26/06 no Brasil
",politica,www.boatos.org/politica/greve-geral-esta-marcada-para-dia-2606-no-brasil.html
840,"
Informação errada: Crás vai doar 500 cadeiras de rodas
",brasil,www.boatos.org/brasil/informacao-errada-cras-vai-doar-500-cadeiras-de-rodas.html
841,"
Especial: 7 boatos sobre Jean Wyllys que circulam na internet
",politica,www.boatos.org/politica/especial-7-boatos-sobre-jean-wyllys-que-circulam-na-internet.html
842,"
Informação errada: cúrcuma pode substituir o creme dental
",saude,www.boatos.org/saude/bela-gil-afirma-que-curcuma-pode-substituir-a-pasta-dental.html
843,"
Unicef Brasil comprou um Range Rover Evoque, diz hoax
",brasil,www.boatos.org/brasil/unicef-brasil-comprou-um-range-rover-evoque-diz-hoax.html
844,"
Informação falsa: tubarão que atacou Fanning era criado em cativeiro
",mundo,www.boatos.org/mundo/informacao-falsa-tubarao-que-atacou-fanning-era-criado-em-cativeiro.html
845,"
Foto da Nasa mostra esqueleto em Marte, diz boato
",ciencia,www.boatos.org/ciencia/foto-da-nasa-mostra-esqueleto-em-marte-diz-boato.html
846,"
“Tapacurá estourou”: boato que provocou caos no Recife completa 40 anos
",brasil,www.boatos.org/brasil/tapacura-estourou-boato-que-provocou-caos-no-recife-completa-40-anos.html
847,"
Atores da Globo fazem abaixo assinado de protesto, diz boato
",entretenimento,www.boatos.org/entretenimento/atores-da-globo-fazem-abaixo-assinado-de-protesto-diz-boato.html
848,"
Arena Corinthians vai se chamar Arena Caixa, diz boato
",esporte,www.boatos.org/esporte/arena-corinthians-vai-se-chamar-arena-caixa-diz-boato.html
849,"
Dilma proíbe atletas de bater continência em hino no Pan? Não!
",esporte,www.boatos.org/esporte/dilma-proibe-atletas-de-bater-continencia-em-hino-no-pan-nao.html
850,"
Lei do estacionamento gratuito em shopping é aprovada, diz hoax
",politica,www.boatos.org/politica/lei-do-estacionamento-gratuito-em-shopping-e-aprovada-diz-hoax.html
851,"
Motoqueiro fantasma prende e mata bandidos em Teresina, diz balela
",brasil,www.boatos.org/brasil/motoqueiro-fantasma-prende-e-mata-bandidos-em-teresina-diz-balela.html
852,"
Globo será vendida para a BBC, diz notícia falsa
",brasil,www.boatos.org/brasil/globo-sera-vendida-para-a-bbc-diz-noticia-falsa.html
853,"
Hoax: aparelhos devem ser desligados por causa de raios, diz AES Sul
",tecnologia,www.boatos.org/tecnologia/hoax-aparelhos-devem-ser-desligados-por-causa-de-raios-diz-aes-sul.html
854,"
Novas multas do Detran a partir de hoje #boato
",brasil,www.boatos.org/brasil/corrente-falsa-fala-de-novas-multas-do-detran-a-partir-de-hoje.html
855,"
5 boatos sobre o WhatsApp que circulam na internet
",tecnologia,www.boatos.org/tecnologia/5-boatos-sobre-o-whatsapp-que-circulam-na-internet.html
856,"
WhatsApp irá cobrar 0,37 centavos a partir de 30/07 #boato
",tecnologia,www.boatos.org/tecnologia/whatsapp-ira-cobrar-037-centavos-a-partir-de-3007-diz-balela.html
857,"
Foto de ponte rachada assusta internautas; saiba onde fica
",brasil,www.boatos.org/brasil/foto-de-ponte-rachada-assusta-internautas-saiba-onde-fica.html
858,"
Caso de botulismo com a salsicha Pif Paf é confirmado, diz hoax
",saude,www.boatos.org/saude/caso-de-botulismo-com-a-salsicha-pif-paf-e-confirmado-diz-hoax.html
859,"
Dilma compra mansão de R$ 5 mi em Porto Alegre, diz balela
",politica,www.boatos.org/politica/dilma-compra-mansao-de-r-5-mi-em-porto-alegre-diz-balela.html
860,"
Chip Mondex: uma das maiores farsas da internet
",ciencia,www.boatos.org/ciencia/chip-mondex-uma-das-maiores-farsas-da-internet.html
861,"
Informação errada: radar escondido dentro de cone gera multas em SC
",brasil,www.boatos.org/brasil/informacao-errada-radar-escondido-dentro-de-cone-gera-multas-em-sc.html
862,"
Declaração garante privacidade de usuário no Facebook #boato
",tecnologia,www.boatos.org/tecnologia/mentira-declaracao-garante-privacidade-de-usuario-no-facebook.html
863,"
Lorota: camiseta faz noiva ser abandonada no dia do casamento
",brasil,www.boatos.org/brasil/lorota-camiseta-faz-noiva-ser-abandonada-no-dia-casamento.html
864,"
Notícia que fez vereadora tirar calcinha em Sergipe é falsa
",politica,www.boatos.org/politica/noticia-que-fez-vereadora-tirar-calcinha-em-sergipe-e-falsa.html
865,"
Notícia falsa: Jovem se mata após ver conversa do WhatsApp em telão
",brasil,www.boatos.org/brasil/noticia-falsa-jovem-se-mata-apos-ver-conversa-whatsapp-em-telao.html
866,"
Black Friday chega recheada de promoções falsas no Instagram
",tecnologia,www.boatos.org/tecnologia/black-friday-chega-recheada-de-promocoes-falsas-no-instagram.html
867,"
Obama viajou para Marte algumas vezes, diz boato
",mundo,www.boatos.org/mundo/obama-viajou-para-marte-algumas-vezes-diz-boato.html
868,"
Balela: vídeo mostra Dilma planejando assassinato de Eduardo Campos
",politica,www.boatos.org/politica/balela-video-mostra-dilma-planejando-assassinato-de-eduardo-campos.html
869,"
Cantor Thiaguinho morre em acidente de carro, diz notícia falsa
",entretenimento,www.boatos.org/entretenimento/cantor-thiaguinho-morre-em-acidente-de-carro-diz-noticia-falsa.html
870,"
História falsa: bebê Ícaro, de 2 anos, foi sequestrado em Sorocaba
",brasil,www.boatos.org/brasil/historia-falsa-bebe-icaro-de-2-anos-foi-sequestrado-em-sorocaba.html
871,"
Informação errada: Terra está próxima da 6ª extinção em massa
",ciencia,www.boatos.org/ciencia/informacao-errada-terra-esta-proxima-da-6a-extincao-em-massa.html
872,"
Notícia falsa: Fábio de Melo é considerado ex-padre após criticar Maria
",religiao,www.boatos.org/religiao/noticia-falsa-fabio-de-melo-e-considerado-ex-padre-apos-criticar-maria.html
873,"
Lenda: telefone celular no modo avião carrega duas vezes mais rápido
",tecnologia,www.boatos.org/tecnologia/lenda-telefone-celular-no-modo-aviao-carrega-duas-vezes-mais-rapido.html
874,"
Mentira: papa Francisco desmascara socialismo em entrevista
",religiao,www.boatos.org/religiao/mentira-papa-francisco-desmascara-socialismo-em-entrevista.html
875,"
Mentira: palavra swag significa secretamente, nós somos gays
",entretenimento,www.boatos.org/entretenimento/mentira-palavra-swag-significa-secretamente-nos-somos-gays.html
876,"
Lorota: série Chaves foi criada com base nos 7 pecados capitais
",entretenimento,www.boatos.org/entretenimento/lorota-serie-chaves-foi-criada-com-base-nos-7-pecados-capitais.html
877,"
Theo Becker morreu: site do ator é hackeado e dá notícia falsa
",entretenimento,www.boatos.org/entretenimento/theo-becker-morreu-site-ator-e-hackeado-e-da-noticia-falsa.html
878,"
História falsa: jovem brinca com Deus e se dá mal em acidente de carro
",religiao,www.boatos.org/religiao/historia-falsa-jovem-brinca-com-deus-e-se-da-mal-em-acidente-de-carro.html
879,"
História falsa: criança acorda no caixão e pede água durante velório
",mundo,www.boatos.org/mundo/historia-falsa-crianca-acorda-caixao-e-pede-agua-durante-velorio.html
880,"
Retrospectiva 2014: os boatos que mais bombaram em 2014
",opiniao,www.boatos.org/opiniao/retrospectiva-2014-os-boatos-que-mais-bombaram-em-2014.html
881,"
20 maiores boatos de 2014 pela escolha da redação do Boatos.org
",opiniao,www.boatos.org/opiniao/20-maiores-boatos-de-2014-pela-escolha-da-redacao-boatos-org.html
882,"
Retrospectiva: o melhor de 2014 no Boatos.org, por Edgard Matsuki
",opiniao,www.boatos.org/opiniao/retrospectiva-o-melhor-de-2014-no-boatos-org-por-edgard-matsuki.html
883,"
Retrospectiva: o melhor de 2014 no Boatos.org, por Kyene Becker
",opiniao,www.boatos.org/opiniao/retrospectiva-o-melhor-de-2014-no-boatos-org-por-kyene-becker.html
884,"
Retrospectiva: o melhor de 2014 no Boatos.org, por André Packer
",opiniao,www.boatos.org/opiniao/retrospectiva-o-melhor-de-2014-no-boatos-org-por-andre-packer.html
885,"
Retrospectiva: o melhor de 2014 no Boatos.org, por Ana Paula Schreider
",original,www.boatos.org/original/retrospectiva-o-melhor-de-2014-no-boatos-org-por-ana-paula-schreider.html
886,"
Retrospectiva: o melhor de 2014 no Boatos.org, por Nicoly França
",opiniao,www.boatos.org/opiniao/retrospectiva-o-melhor-de-2014-no-boatos-org-por-nicoly-franca.html
887,"
Retrospectiva: o melhor de 2014 no Boatos.org, por Hellen Bizerra
",opiniao,www.boatos.org/opiniao/retrospectiva-o-melhor-de-2014-no-boatos-org-por-hellen-bizerra.html
888,"
Fake: general Mário Márcio denuncia criação de exército da Unasul
",brasil,www.boatos.org/brasil/fake-general-mario-marcio-denuncia-criacao-de-exercito-da-unasul.html
889,"
Lorota: Curitiba tem iluminação de natal similar a um pênis
",brasil,www.boatos.org/brasil/lorota-curitiba-tem-iluminacao-de-natal-similar-um-penis.html
890,"
Balela: vítima quebra os dentes de assaltante e tem que pagar prótese
",brasil,www.boatos.org/brasil/balela-vitima-quebra-os-dentes-de-assaltante-e-tem-que-pagar-protese.html
891,"
Boato diz que Charlie Sheen voltará à série Two and a Half Men
",entretenimento,www.boatos.org/entretenimento/boato-diz-que-charlie-sheen-voltara-serie-two-half-men.html
892,"
Alerta falso: procura-se filha do Vilsão professor de Jiu jitsu
",brasil,www.boatos.org/brasil/alerta-falso-procura-se-filha-vilsao-professor-de-jiu-jitsu.html
893,"
Pena por ler Bíblia na Arábia Saudita é ter mãos cortadas #boato
",religiao,www.boatos.org/religiao/mentira-pena-por-ler-biblia-na-arabia-saudita-e-ter-maos-cortadas.html
894,"
Balela: imprensa esconde protesto contra Dilma em São Paulo
",politica,www.boatos.org/politica/balela-imprensa-esconde-protesto-contra-dilma-em-sao-paulo.html
895,"
Vídeo falso alerta para Tsunami que matará grande parte da Terra
",religiao,www.boatos.org/religiao/video-falso-alerta-para-tsunami-que-matara-grande-parte-da-terra.html
896,"
Juiz dá voz de prisão a atendente do McDonald’s, diz lorota
",brasil,www.boatos.org/brasil/juiz-da-voz-de-prisao-atendente-mcdonalds-diz-lorota.html
897,"
Vídeo falso: Vereador mexe a cabeça no velório em Linhares (ES)
",brasil,www.boatos.org/brasil/video-falso-vereador-mexe-cabeca-no-velorio-em-linhares-es.html
898,"
Mulher de 148 anos é encontrada viva no Peru #boato
",mundo,www.boatos.org/mundo/balela-mulher-de-148-anos-e-encontrada-viva-no-peru.html
899,"
Morre Fidel Castro: notícia falsa fala da morte de ex-presidente de Cuba
",politica,www.boatos.org/politica/morre-fidel-castro-noticia-falsa-fala-da-morte-de-ex-presidente-de-cuba.html
900,"
Boato sobre morte de Jackie Chan se espalha na internet
",entretenimento,www.boatos.org/entretenimento/boato-sobre-morte-de-jackie-chan-se-espalha-na-internet.html
